city,lat,lng,country,population
Enugu,6.4403,7.4942,Nigeria,715774.0
George Town,5.4145,100.3292,Malaysia,708127.0
Jaboatão,-8.1803,-35.0014,Brazil,702621.0
Santo André,-23.6572,-46.5333,Brazil,710210.0
Xichang,27.8983,102.2706,China,712434.0
Soledad,10.92,-74.77,Colombia,698852.0
Chengxiang,31.4515,121.1043,China,709500.0
Tolyatti,53.5167,49.4167,Russia,707408.0
Sahāranpur,29.964,77.546,India,705478.0
Warangal,17.9756,79.6011,India,704570.0
Edogawa,35.6924,139.8757,Japan,690457.0
Osasco,-23.5328,-46.7919,Brazil,694844.0
Dashiqiao,40.6328,122.5021,China,704891.0
Latakia,35.5236,35.7917,Syria,700000.0
Rochester,43.168,-77.6162,United States,703952.0
Fresno,36.7831,-119.7941,United States,703498.0
Banjarmasin,-3.3333,114.5833,Indonesia,692793.0
Salem,11.65,78.1667,India,693236.0
Uberlândia,-18.9189,-48.2769,Brazil,699097.0
Shishi,24.7355,118.6434,China,693000.0
Grenoble,45.1715,5.7224,France,687985.0
Guadalupe,25.6775,-100.2597,Mexico,691931.0
Adachi,35.7833,139.8,Japan,682326.0
Qianxi,27.0284,106.0327,China,695947.0
Aracaju,-10.9111,-37.0717,Brazil,685356.0
Bauchi,10.3158,9.8442,Nigeria,693700.0
Hamilton,43.2567,-79.8692,Canada,693645.0
Łódź,51.7769,19.4547,Poland,690422.0
Miluo Chengguanzhen,28.8049,113.0745,China,692080.0
Gaizhou,40.4019,122.3499,China,691595.0
Mālegaon,20.55,74.55,India,690844.0
Karbalā’,32.6167,44.0333,Iraq,690100.0
Leling,37.7333,117.2167,China,689867.0
São José dos Campos,-23.1789,-45.8869,Brazil,688597.0
Jianshe,34.2189,113.7693,China,687130.0
Acapulco de Juárez,16.8636,-99.8825,Mexico,687608.0
Sheffield,53.3833,-1.4667,United Kingdom,685368.0
Shizuoka,34.9756,138.3825,Japan,685589.0
Jingcheng,32.0058,120.2547,China,684360.0
City of Parañaque,14.4667,121.0167,Philippines,665822.0
Kochi,9.9667,76.2833,India,677381.0
Allentown,40.5961,-75.4756,United States,683794.0
Tasikmalaya,-7.3333,108.2,Indonesia,678027.0
Macau,22.203,113.545,Macau,568700.0
Torreón,25.5394,-103.4486,Mexico,679288.0
Xinmin,41.9952,122.8224,China,680000.0
Shanhu,29.5908,120.8176,China,679762.0
Zhongshu,27.8116,106.4133,China,679624.0
Xigazê,29.2649,88.8799,China,679771.0
Gold Coast,-28.0167,153.4,Australia,679127.0
Cagayan de Oro,8.4833,124.65,Philippines,675950.0
Gorakhpur,26.7611,83.3667,India,673446.0
Pinghu,30.7005,121.0104,China,671834.0
Palermo,38.1157,13.3613,Italy,668405.0
Guankou,30.9933,103.624,China,671200.0
Tulsa,36.1284,-95.9042,United States,671033.0
Yatou,37.1653,122.4867,China,670251.0
Songyang,34.4161,113.0424,China,668592.0
Cape Coral,26.6446,-81.9956,United States,668382.0
Ch’ŏngjin,41.8,129.7831,"Korea, North",667929.0
Puyang Chengguanzhen,35.7004,114.98,China,666322.0
Qionghu,28.8417,112.3595,China,667104.0
Ribeirão Prêto,-21.1783,-47.8067,Brazil,666323.0
Dasmariñas,14.3294,120.9367,Philippines,659019.0
Wenchang,31.054,116.9507,China,664455.0
Shulan,44.4167,126.95,China,663403.0
Catia La Mar,10.6,-67.0333,Venezuela,661897.0
Sargodha,32.0836,72.6711,Pakistan,659862.0
Bouaké,7.6833,-5.0331,Côte D’Ivoire,659233.0
Sialkot City,32.5,74.5333,Pakistan,655852.0
As Sulaymānīyah,35.55,45.4333,Iraq,656100.0
Hwasu-dong,37.2,126.7667,"Korea, South",655350.0
Jeonju,35.8219,127.1489,"Korea, South",653055.0
Durango,24.0167,-104.6667,Mexico,654876.0
Shimoga,13.9304,75.56,India,654055.0
Ansan,37.3236,126.8219,"Korea, South",652800.0
Bulawayo,-20.1667,28.5667,Zimbabwe,653337.0
Xiping,25.6005,103.8166,China,652604.0
Sanhe,39.9808,117.0701,China,652042.0
Guntūr,16.3,80.45,India,647508.0
Dali,25.7003,100.1564,China,652045.0
Concord,37.9722,-122.0016,United States,652308.0
Contagem,-19.9319,-44.0539,Brazil,648766.0
Tiruppūr,11.1075,77.3398,India,650000.0
Ch’ŏnan,36.8064,127.1522,"Korea, South",651661.0
Zaragoza,41.6483,-0.883,Spain,649404.0
Düsseldorf,51.2311,6.7724,Germany,645923.0
Izhevsk,56.85,53.2167,Russia,646277.0
Guixi,28.2861,117.2083,China,647240.0
Sorocaba,-23.5019,-47.4578,Brazil,644919.0
Villahermosa,17.9892,-92.9281,Mexico,640359.0
Petaling Jaya,3.1073,101.6067,Malaysia,638516.0
Tengyue,25.0208,98.4972,China,644765.0
Wuxue,29.8518,115.5539,China,644247.0
Utrecht,52.0908,5.1222,Netherlands,640000.0
Kikwit,-5.0333,18.8167,Congo (Kinshasa),637736.0
Colorado Springs,38.8674,-104.7606,United States,642413.0
Valenzuela,14.7,120.9833,Philippines,620422.0
Qufu,35.6,116.9833,China,640498.0
Gaobeidian,39.3257,115.8678,China,640280.0
Ruiming,25.8833,116.0333,China,640600.0
Wrocław,51.11,17.0325,Poland,638586.0
Rasht,37.2833,49.6,Iran,639951.0
Nantes,47.2181,-1.5528,France,633690.0
Stuttgart,48.7761,9.1775,Germany,634830.0
Al Hufūf,25.3608,49.5997,Saudi Arabia,637389.0
Xinshi,31.0236,113.1079,China,636776.0
Cochabamba,-17.3935,-66.157,Bolivia,632013.0
Barnaul,53.3567,83.7872,Russia,633301.0
Tripoli,34.4333,35.8333,Lebanon,530000.0
Jin’e,29.3395,105.2868,China,633210.0
Rotterdam,51.9225,4.4792,Netherlands,631155.0
Benghazi,32.1167,20.0667,Libya,631555.0
Kryvyi Rih,47.9086,33.3433,Ukraine,629695.0
Yanggok,37.6367,127.2142,"Korea, South",629061.0
Changping,40.2248,116.1944,China,614821.0
Raurkela,22.2492,84.8828,India,625831.0
Ḩalwān,29.8419,31.3342,Egypt,619293.0
Charleston,32.8153,-79.9628,United States,628377.0
Chimalhuacán,19.4167,-98.9,Mexico,614453.0
Xinxing,39.8734,124.1453,China,627475.0
Suohe,34.7879,113.392,China,626700.0
Mangalore,12.8703,74.8806,India,623841.0
Zhuangyuan,37.3,120.8333,China,626683.0
Ulyanovsk,54.3167,48.3667,Russia,624518.0
Irkutsk,52.2833,104.3,Russia,623736.0
Nānded,19.15,77.3333,India,623708.0
Bacoor,14.4624,120.9645,Philippines,600609.0
Pontianak,-0.0206,109.3414,Indonesia,618388.0
Villa Nueva,14.5314,-90.5964,Guatemala,618397.0
Bazhou,39.1235,116.386,China,622975.0
Springfield,42.1155,-72.5395,United States,623401.0
Turpan,42.95,89.1822,China,622903.0
Xingtai,37.0659,114.4753,China,611739.0
Meihekou,42.5279,125.678,China,618251.0
Cuiabá,-15.5958,-56.0969,Brazil,618124.0
Jurong,31.9579,119.1595,China,617706.0
Feira de Santana,-12.2669,-38.9669,Brazil,617528.0
Khabarovsk,48.4833,135.0667,Russia,616242.0
Zhugang,28.1277,121.2288,China,616346.0
Xinji,37.9423,115.2118,China,615919.0
Hamhŭng,39.9656,127.4886,"Korea, North",614198.0
Serang,-6.12,106.1503,Indonesia,613356.0
Sanya,18.2536,109.5019,China,614647.0
Buraydah,26.3333,43.9667,Saudi Arabia,614093.0
Ta‘izz,13.5789,44.0219,Yemen,596672.0
Montpellier,43.6119,3.8772,France,607896.0
San Miguel de Tucumán,-26.8167,-65.2167,Argentina,605767.0
Yaroslavl,57.6167,39.85,Russia,608079.0
Zhangshu,28.0667,115.5375,China,610424.0
Grand Rapids,42.962,-85.6562,United States,609314.0
Vladivostok,43.1167,131.9,Russia,606589.0
Kuantan,3.8167,103.3333,Malaysia,607778.0
Gothenburg,57.6717,11.981,Sweden,604829.0
Cuttack,20.45,85.8667,India,606007.0
Jambi,-1.59,103.61,Indonesia,602187.0
Zhuozhou,39.4887,115.9918,China,603535.0
Tianchang,32.6853,119.0041,China,602840.0
Las Piñas City,14.45,120.9833,Philippines,588894.0
Cimahi,-6.8833,107.5333,Indonesia,586580.0
Tuxtla,16.7528,-93.1167,Mexico,598710.0
Balikpapan,-1.1489,116.9031,Indonesia,598043.0
Qamdo,31.1375,97.1777,China,598862.0
Joinvile,-26.3039,-48.8458,Brazil,597658.0
Durban,-29.8583,31.025,South Africa,595061.0
General Santos,6.1167,125.1667,Philippines,594446.0
Chānda,19.95,79.3,India,595118.0
Kagoshima,31.58,130.5281,Japan,594258.0
Leipzig,51.3333,12.3833,Germany,593197.0
Al Ḩillah,23.4895,46.7564,Saudi Arabia,594605.0
Makhachkala,42.9833,47.4833,Russia,592976.0
Sihui,23.3448,112.6956,China,593400.0
Mar del Plata,-38.0,-57.55,Argentina,593337.0
Brampton,43.6833,-79.7667,Canada,593638.0
Luocheng,30.9793,104.28,China,591115.0
Pereira,4.8143,-75.6946,Colombia,590554.0
Mission Viejo,33.6095,-117.655,United States,590249.0
Dortmund,51.5139,7.4653,Germany,587010.0
Chuxiong,25.0461,101.5436,China,588620.0
Makati City,14.55,121.0333,Philippines,582602.0
Albany,42.6664,-73.7987,United States,586383.0
Shah Alam,3.0833,101.5333,Malaysia,584340.0
Knoxville,35.9692,-83.9496,United States,586048.0
Essen,51.4508,7.0131,Germany,583109.0
Shangzhi,45.2116,127.962,China,585386.0
Botou,38.074,116.57,China,584308.0
Bucaramanga,7.1186,-73.1161,Colombia,581130.0
Anyang,37.3925,126.9269,"Korea, South",573296.0
Genoa,44.4072,8.934,Italy,580097.0
Kuiju,36.8528,119.3904,China,581470.0
Tlaquepaque,20.6167,-103.3167,Mexico,575942.0
Puente Alto,-33.6167,-70.5833,Chile,573935.0
Dehra Dūn,30.318,78.029,India,578420.0
Aţ Ţā’if,21.2667,40.4167,Saudi Arabia,579970.0
San Jose del Monte,14.8139,121.0453,Philippines,574089.0
Bakersfield,35.3529,-119.0359,United States,579295.0
Wancheng,18.8,110.4,China,578600.0
Hachiōji,35.6667,139.3167,Japan,575721.0
Ogden,41.2278,-111.9682,United States,578523.0
Xiulin,29.7211,112.4037,China,577022.0
Fu’an,27.1,119.6333,China,577000.0
Tomsk,56.4886,84.9522,Russia,572740.0
Kermān,30.2833,57.0667,Iran,573449.0
Kingston upon Hull,53.7444,-0.3325,United Kingdom,573300.0
Al Maḩallah al Kubrá,30.9667,31.1667,Egypt,543271.0
Kumul,42.8322,93.5155,China,572400.0
Luofeng,37.359,120.396,China,570898.0
Lingyuan,41.2407,119.3957,China,570660.0
Baton Rouge,30.4418,-91.131,United States,570308.0
Wencheng,19.6167,110.75,China,568900.0
Ciudad Bolívar,8.1167,-63.55,Venezuela,567953.0
Durgāpur,23.55,87.32,India,566517.0
Orenburg,51.7667,55.1,Russia,564443.0
Shenzhou,38.0005,115.5541,China,566087.0
Āsansol,23.6833,86.9667,India,563917.0
Bacolod,10.6765,122.9509,Philippines,561875.0
Akron,41.0798,-81.5219,United States,565208.0
New Haven,41.3112,-72.9246,United States,564830.0
Zhenzhou,32.2739,119.1619,China,564021.0
Surakarta,-7.5667,110.8167,Indonesia,552118.0
Jieshou,33.2605,115.3618,China,561956.0
Lanxi,29.2167,119.4722,China,560514.0
Zāhedān,29.4833,60.8667,Iran,560725.0
Dangyang,30.8258,111.791,China,560000.0
Columbia,34.0376,-80.9037,United States,560041.0
Kemerovo,55.3333,86.0667,Russia,556920.0
Dresden,51.05,13.74,Germany,556549.0
Veracruz,19.1903,-96.1533,Mexico,552156.0
Bhāvnagar,21.765,72.1369,India,554978.0
Luanzhou,39.7396,118.6978,China,554315.0
Novokuznetsk,53.75,87.1167,Russia,552105.0
Nellore,14.4333,79.9667,India,547621.0
Chiclayo,-6.763,-79.8366,Peru,552508.0
Palma,39.5667,2.65,Spain,550000.0
Al Ḩudaydah,14.8022,42.9511,Yemen,548433.0
Eslāmshahr,35.5333,51.2,Iran,548620.0
Cabinda,-5.5667,12.2,Angola,550000.0
Amrāvati,20.9333,77.75,India,549370.0
Korla,41.7646,86.1527,China,549324.0
Huanghua,38.371,117.3329,China,548507.0
Londrina,-23.31,-51.1628,Brazil,548249.0
Tabūk,28.3838,36.555,Saudi Arabia,547957.0
Xingcheng,40.6189,120.7205,China,546176.0
Kaiyuan,42.538,124.0371,China,545624.0
Valledupar,10.4603,-73.2597,Colombia,544134.0
Fengcheng,40.4543,124.0646,China,543933.0
Ajmer,26.468,74.639,India,542321.0
Tinnevelly,8.7289,77.7081,India,542200.0
Fuding,27.2,120.2,China,542000.0
Maturín,9.7457,-63.1832,Venezuela,542259.0
An Nāşirīyah,31.0439,46.2575,Iraq,541600.0
Al Ḩillah,32.4833,44.4333,Iraq,541034.0
Ibagué,4.4378,-75.2006,Colombia,541101.0
Hannover,52.3744,9.7386,Germany,538068.0
Ryazan,54.6167,39.7167,Russia,537622.0
Panshi,42.9392,126.0561,China,539804.0
Kassala,15.45,36.4,Sudan,536009.0
Ananindeua,-1.3658,-48.3719,Brazil,535547.0
Chang’an,29.4761,113.448,China,537500.0
Shashi,30.32,112.23,China,520000.0
Poznań,52.4,16.9167,Poland,533830.0
Aksu,41.1664,80.25,China,535657.0
Salta,-24.7883,-65.4106,Argentina,535303.0
Astrakhan,46.3333,48.0167,Russia,532504.0
Mingguang,32.7816,117.9899,China,532732.0
Naberezhnyye Chelny,55.7,52.3333,Russia,529797.0
Bīkaner,28.0181,73.3169,India,529007.0
Agartala,23.8333,91.2667,India,522613.0
Xalapa,19.54,-96.9275,Mexico,525147.0
Ndola,-12.9683,28.6337,Zambia,528330.0
Hamadān,34.8065,48.5162,Iran,528256.0
Villavicencio,4.1425,-73.6294,Colombia,527668.0
Ailan Mubage,43.9167,81.3167,China,526745.0
Ensenada,31.8578,-116.6058,Mexico,522768.0
Lyon,45.76,4.84,France,516092.0
Bắc Ninh,21.1861,106.0763,Vietnam,520000.0
Ciudad Apodaca,25.7833,-100.1833,Mexico,523370.0
Santa Teresa del Tuy,10.2333,-66.65,Venezuela,525321.0
Maipú,-33.5167,-70.7667,Chile,521627.0
Penza,53.2,45.0,Russia,523726.0
Heroica Matamoros,25.8797,-97.5042,Mexico,520367.0
Port Said,31.25,32.2833,Egypt,524433.0
Yucheng,36.9329,116.6403,China,522878.0
Meknès,33.8833,-5.55,Morocco,520428.0
Nuremberg,49.4539,11.0775,Germany,518365.0
Pohang,36.0322,129.365,"Korea, South",520305.0
Anda,46.4078,125.3252,China,520000.0
Jinghong,22.0057,100.7948,China,519935.0
Utsunomiya,36.55,139.8833,Japan,518197.0
Liaoyuan,42.8976,125.1381,China,506548.0
Mesa,33.4017,-111.718,United States,518012.0
Surrey,49.19,-122.8489,Canada,517887.0
Caxias do Sul,-29.1678,-51.1789,Brazil,517451.0
Heshan,22.7697,112.9578,China,516500.0
Cuautitlán Izcalli,19.65,-99.25,Mexico,511675.0
Ujjain,23.1828,75.7772,India,515215.0
Jiaji,19.2431,110.4642,China,515700.0
Santa Marta,11.2361,-74.2017,Colombia,515556.0
Beining,41.5933,121.7932,China,514898.0
Hải Dương,20.9399,106.3309,Vietnam,507469.0
Carrefour,18.5333,-72.4,Haiti,511345.0
Homyel’,52.4417,30.9833,Belarus,510300.0
Leicester,52.6333,-1.1333,United Kingdom,508916.0
Yanji,42.9044,129.5067,China,513072.0
Yicheng,31.7117,112.2551,China,512530.0
Lipetsk,52.6167,39.6,Russia,510439.0
Choloma,15.6333,-88.0,Honduras,510456.0
Ulhāsnagar,19.2167,73.15,India,506098.0
Encheng,22.1879,112.3131,China,509700.0
Muntinlupa City,14.3833,121.05,Philippines,504509.0
Linghai,41.1676,121.3558,China,508079.0
Aden,12.8,45.0333,Yemen,507355.0
Matsuyama,33.8333,132.7667,Japan,506743.0
Jhānsi,25.4486,78.5696,India,507000.0
Kitwe,-12.8208,28.2119,Zambia,504194.0
Kashgar,39.45,75.9833,China,506640.0
Aba,5.1167,7.3667,Nigeria,500183.0
Palm Bay,27.955,-80.6627,United States,507002.0
Pingtung,22.6761,120.4942,Taiwan,503530.0
Montería,8.76,-75.8856,Colombia,505334.0
Samarkand,39.6542,66.9597,Uzbekistan,504423.0
Davangere,14.4667,75.9167,India,503564.0
Jammu,32.7333,74.85,India,502197.0
Mazatlán,23.22,-106.42,Mexico,502547.0
Murcia,37.9861,-1.1303,Spain,502000.0
Ile-Ife,7.4667,4.5667,Nigeria,501952.0
Kirov,58.6,49.65,Russia,501468.0
Qaraghandy,49.8,73.1167,Kazakhstan,501129.0
Belas,-8.9983,13.265,Angola,500000.0
Mazatán,29.0167,-110.1333,Mexico,500000.0
Duisburg,51.4322,6.7611,Germany,498590.0
Mykolaiv,46.9667,32.0,Ukraine,498748.0
Provo,40.2457,-111.6457,United States,500617.0
Meicheng,30.6412,116.5689,China,500292.0
Niterói,-22.8833,-43.1036,Brazil,496696.0
Matsudo,35.7878,139.9031,Japan,492367.0
Sukkur,27.6995,68.8673,Pakistan,499900.0
Rouen,49.4428,1.0886,France,494382.0
Higashi-ōsaka,34.6794,135.6008,Japan,490819.0
Worcester,42.2705,-71.8079,United States,498328.0
Hongjiang,27.1167,109.95,China,498100.0
Chimbote,-9.0745,-78.5936,Peru,497875.0
Ixtapaluca,19.3186,-98.8822,Mexico,495563.0
Dengtacun,41.42,123.33,China,496122.0
Zhijiang,30.4271,111.7506,China,495995.0
Chengjiao,35.4043,114.0593,China,495744.0
Beipiao,41.802,120.7621,China,496164.0
Murrieta,33.572,-117.1909,United States,496046.0
Kota Bharu,6.1333,102.25,Malaysia,491237.0
Ciudad López Mateos,19.55,-99.2833,Mexico,489937.0
Vinh,18.6733,105.6922,Vietnam,490000.0
Tultitlán de Mariano Escobedo,19.645,-99.1694,Mexico,486998.0
Duyun,26.2672,107.5143,China,493574.0
Kandahār,31.6078,65.7053,Afghanistan,491500.0
Nishinomiya-hama,34.7333,135.3333,Japan,487010.0
Larkana,27.56,68.2264,Pakistan,490508.0
Cheboksary,56.1333,47.25,Russia,489498.0
Yuanping,38.7299,112.7134,China,491213.0
Port Sudan,19.6158,37.2164,Sudan,489275.0
Edinburgh,55.953,-3.189,United Kingdom,488050.0
Belgaum,15.8667,74.5,India,488157.0
Tula,54.2,37.6167,Russia,485221.0
Suez,29.9667,32.5333,Egypt,485342.0
Shahe,36.8622,114.502,China,486329.0
Yazd,31.8972,54.3678,Iran,486152.0
Serra,-20.1289,-40.3078,Brazil,485376.0
Nazrēt,8.55,39.27,Ethiopia,476892.0
Gaoping,35.7911,112.9259,China,484862.0
Greenville,34.8353,-82.3647,United States,484465.0
Arāk,34.08,49.7,Iran,484212.0
San Nicolás de los Garza,25.75,-100.2833,Mexico,476761.0
Gulbarga,17.3333,76.8333,India,483615.0
Juiz de Fora,-21.7642,-43.3503,Brazil,470193.0
Dunhua,43.3667,128.2333,China,483811.0
Brookhaven,40.8321,-72.9518,United States,483546.0
Az Zarqā’,32.0833,36.1,Jordan,481300.0
Americana,-22.7392,-47.3314,Brazil,479472.0
Ardabīl,38.25,48.3,Iran,482632.0
Sylhet,24.9,91.8667,Bangladesh,479837.0
Wichita,37.6896,-97.3442,United States,482249.0
Toledo,41.6639,-83.5822,United States,482111.0
Kaihua,23.3715,104.2437,China,481505.0
Caerdydd,51.4833,-3.1833,United Kingdom,479000.0
Jāmnagar,22.47,70.07,India,479920.0
Dhūlia,20.9,74.7833,India,479073.0
Nampula,-15.1167,39.2667,Mozambique,477900.0
Gaya,24.75,85.0167,India,474093.0
Florianópolis,-27.5933,-48.553,Brazil,477798.0
Chiniot,31.7167,72.9833,Pakistan,477781.0
Jiannan,31.3446,104.1994,China,477868.0
Ōita,33.2333,131.6067,Japan,477186.0
Wuhai,39.6708,106.8114,China,477000.0
Kaliningrad,54.7167,20.5,Russia,475056.0
Nangong,37.3606,115.3803,China,476096.0
Staten Island,40.5834,-74.1496,United States,476143.0
San Juan,-31.5375,-68.5364,Argentina,471389.0
Vila Velha,-20.3364,-40.2936,Brazil,472762.0
Macapá,0.033,-51.0653,Brazil,474706.0
Shekhupura,31.7083,74.0,Pakistan,473129.0
Des Moines,41.5725,-93.6105,United States,473957.0
Piura,-5.2008,-80.6253,Peru,473025.0
Jiaojiangcun,28.6804,121.45,China,471500.0
Laohekou,32.3849,111.6695,China,471482.0
Beian,48.2395,126.5037,China,470000.0
Fujin,47.2489,132.0341,China,470000.0
Celaya,20.5222,-100.8122,Mexico,468469.0
Xiaoyi,37.1449,111.7718,China,468770.0
Strasbourg,48.5833,7.7458,France,465069.0
Lanús,-34.7,-58.4,Argentina,459263.0
Qingzhen,26.5555,106.4646,China,467992.0
Jiangshan,28.7412,118.6225,China,467862.0
Ba‘qūbah,33.7447,44.6436,Iraq,467900.0
Tamale,9.4075,-0.8533,Ghana,466723.0
Gdańsk,54.3667,18.6333,Poland,464254.0
Manado,1.4931,124.8413,Indonesia,461636.0
Jinchang,38.5168,102.1866,China,464200.0
Kanazawa,36.6,136.6167,Japan,462479.0
Calabar,4.95,8.325,Nigeria,461796.0
Long Beach,33.7981,-118.1675,United States,462628.0
Malatya,38.3554,38.3337,Turkey,461574.0
Huế,16.4637,107.5908,Vietnam,455230.0
Cranbourne,-38.0996,145.2834,Australia,460491.0
Jalgaon,21.0167,75.5667,India,460468.0
Port St. Lucie,27.2796,-80.3883,United States,461152.0
Mauá,-23.6678,-46.4608,Brazil,453286.0
Fukuyama,34.4858,133.3625,Japan,459576.0
Tel Aviv-Yafo,32.08,34.78,Israel,451523.0
Xicheng,23.3629,103.1545,China,459781.0
Marikina City,14.65,121.1,Philippines,450741.0
Pyeongtaek,36.9947,127.0889,"Korea, South",457873.0
Kurnool,15.8222,78.035,India,457633.0
City of Calamba,14.2167,121.1667,Philippines,454486.0
Denton,33.2176,-97.1419,United States,457177.0
Ar Ramādī,33.4258,43.2992,Iraq,456853.0
Melaka,2.1889,102.2511,Malaysia,455300.0
Jian’ou,27.0387,118.3215,China,456000.0
Huadian,42.9688,126.7388,China,455339.0
Taoyuan District,24.9889,121.3111,Taiwan,443273.0
Iloilo,10.7167,122.5667,Philippines,447992.0
Kota Kinabalu,5.975,116.0725,Malaysia,452058.0
Minzhu,43.7192,127.337,China,453265.0
Rājshāhi,24.3667,88.6,Bangladesh,448087.0
Ţanţā,30.7833,31.0,Egypt,429503.0
Balashikha,55.8,37.95,Russia,450771.0
Udaipur,24.5833,73.6833,India,451100.0
Kursk,51.7372,36.1872,Russia,449063.0
Mariupol,47.1306,37.5639,Ukraine,449498.0
Bukavu,-2.5,28.8667,Congo (Kinshasa),436779.0
Hsinchu,24.8047,120.9714,Taiwan,445635.0
Barcelona,10.1333,-64.6833,Venezuela,448016.0
Constantine,36.365,6.6147,Algeria,448374.0
Tanbei,35.0907,112.9317,China,447701.0
Ado-Ekiti,7.6167,5.2167,Nigeria,446749.0
Batman,37.8833,41.1333,Turkey,447106.0
Pasay City,14.55,121.0,Philippines,416522.0
Madison,43.0826,-89.3931,United States,447245.0
Baisha,29.4774,119.2853,China,446000.0
Betim,-19.9678,-44.1978,Brazil,444784.0
Bellary,15.15,76.915,India,445388.0
Santiago de Cuba,20.0283,-75.8206,Cuba,444851.0
Yongji,34.867,110.4417,China,444724.0
Reno,39.5497,-119.8483,United States,445020.0
Danjiangkou,32.5408,111.5098,China,443755.0
Kahramanmaraş,37.5875,36.9453,Turkey,443575.0
São José do Rio Prêto,-20.82,-49.3789,Brazil,442548.0
Andijon,40.7,72.35,Uzbekistan,441700.0
Harrisburg,40.2752,-76.8843,United States,442289.0
Nancy,48.6936,6.1846,France,434565.0
Puerto Plata,19.7958,-70.6944,Dominican Republic,440508.0
Machida,35.5486,139.4467,Japan,434414.0
Ning’an,44.3429,129.4621,China,440000.0
Beira,-19.8333,34.85,Mozambique,439264.0
Little Rock,34.7256,-92.3576,United States,439815.0
San Cristóbal,7.7714,-72.2261,Venezuela,438798.0
Zürich,47.3786,8.54,Switzerland,434008.0
Zhangjiakou Shi Xuanhua Qu,40.5944,115.0243,China,409745.0
Sunch’ŏn,39.4167,125.9333,"Korea, North",437000.0
Diadema,-23.6858,-46.6228,Brazil,412428.0
Guangming,45.3357,122.7765,China,437559.0
Sāngli,16.8667,74.5667,India,436639.0
Tuticorin,8.7833,78.1333,India,436094.0
Herāt,34.3738,62.1792,Afghanistan,436300.0
Kupang,-10.1633,123.5778,Indonesia,433970.0
Jeju,33.5097,126.5219,"Korea, South",435413.0
Bandar ‘Abbās,27.2,56.25,Iran,435751.0
Santos,-23.9608,-46.3339,Brazil,433966.0
Manizales,5.0661,-75.4847,Colombia,434403.0
Stavropol,45.05,41.9833,Russia,433577.0
Katsina,12.9889,7.6008,Nigeria,432149.0
Yogyakarta,-7.8014,110.3644,Indonesia,422732.0
Calicut,11.25,75.7667,India,431560.0
Zanjān,36.6667,48.4833,Iran,433475.0
Welkom,-27.9831,26.7208,South Africa,431944.0
Ulan-Ude,51.8272,107.6064,Russia,431922.0
Oakland,37.7903,-122.2165,United States,433031.0
Mazār-e Sharīf,36.7,67.1167,Afghanistan,427600.0
Kāshān,33.9833,51.4333,Iran,432557.0
Kenitra,34.25,-6.5833,Morocco,431282.0
Uyo,5.05,7.9333,Nigeria,429900.0
Maringá,-23.425,-51.9389,Brazil,430157.0
Khamīs Mushayţ,18.3,42.7333,Saudi Arabia,430828.0
Masan,35.1833,128.55,"Korea, South",429612.0
Cusco,-13.5183,-71.9781,Peru,428450.0
Sevastopol,44.6,33.5333,Ukraine,428753.0
Mandaluyong City,14.5833,121.0333,Philippines,386276.0
Porto Velho,-8.7619,-63.9039,Brazil,428527.0
Florencio Varela,-34.8167,-58.2833,Argentina,426005.0
Akola,20.7333,77.0,India,425817.0
Yan’an Beilu,44.0222,87.2961,China,426253.0
Agadir,30.4167,-9.5833,Morocco,421844.0
Mogi das Cruzes,-23.5228,-46.1931,Brazil,424633.0
Durham,35.9794,-78.9031,United States,424700.0
Likasi,-10.9833,26.7333,Congo (Kinshasa),422535.0
Buenaventura,3.8772,-77.0267,Colombia,423927.0
Laval,45.5833,-73.75,Canada,422993.0
Toyota,35.0833,137.1567,Japan,422106.0
Winston-Salem,36.1029,-80.2611,United States,422269.0
Uijeongbu,37.7486,127.0389,"Korea, South",421579.0
Tver,56.8578,35.9219,Russia,419363.0
Elazığ,38.6667,39.2167,Turkey,421726.0
Akure,7.25,5.195,Nigeria,420594.0
Hpa-An,16.8906,97.6333,Myanmar,421525.0
Bonita Springs,26.3559,-81.7861,United States,421291.0
Mishan,45.542,131.8666,China,420000.0
Hailin,44.5735,129.3825,China,420000.0
Seremban,2.7297,101.9381,Malaysia,419536.0
Lecheng,25.1307,113.3472,China,419500.0
Zhengjiatun,43.513,123.5003,China,419529.0
Luhansk,48.5833,39.3333,Ukraine,417990.0
Pencheng,29.6792,115.6611,China,419047.0
Magnitogorsk,53.3833,59.0333,Russia,418241.0
Takamatsu,34.35,134.05,Japan,417814.0
Angeles City,15.1472,120.5847,Philippines,411634.0
El Obeid,13.1833,30.2167,Sudan,418280.0
Dalai,45.505,124.2863,China,418232.0
Xingren,25.4352,105.1907,China,417919.0
Kolwezi,-10.7167,25.4667,Congo (Kinshasa),418000.0
Wenlan,23.3689,103.3881,China,417156.0
Indio,33.7346,-116.2346,United States,417059.0
Palm Coast,29.5392,-81.246,United States,417007.0
Arusha,-3.3667,36.6833,Tanzania,416442.0
Fenyang,37.2652,111.7793,China,416212.0
Paju,37.8328,126.8169,"Korea, South",415345.0
Oujda-Angad,34.69,-1.91,Morocco,409391.0
Mataram,-8.5833,116.1167,Indonesia,408900.0
Chattanooga,35.0657,-85.2488,United States,415501.0
Lapu-Lapu City,10.3127,123.9488,Philippines,408112.0
Jhang City,31.2681,72.3181,Pakistan,414131.0
