city,lat,lng,country,population
Löwenberg,52.8833,13.15,Germany,8260.0
Altrip,49.4325,8.5036,Germany,7602.0
Wavrin,50.5739,2.9389,France,7723.0
West Vero Corridor,27.6378,-80.4855,United States,8292.0
Kapuskasing,49.4167,-82.4333,Canada,8292.0
Les Andelys,49.2456,1.4117,France,8092.0
Floris,38.9347,-77.4083,United States,8291.0
Aparecida,-6.7839,-38.0869,Brazil,8263.0
Coleshill,52.499,-1.708,United Kingdom,6481.0
Bargara,-24.8205,152.4625,Australia,7485.0
Tolstoy-Yurt,43.4456,45.7789,Russia,8097.0
Prabuty,53.7558,19.1975,Poland,8215.0
Le Coteau,46.0272,4.0867,France,6881.0
Uramita,6.8986,-76.1736,Colombia,8253.0
Savannah,35.221,-88.236,United States,8288.0
Großrosseln,49.203,6.8415,Germany,7972.0
Nájera,42.4167,-2.7333,Spain,8072.0
Deizisau,48.7133,9.3892,Germany,6944.0
Brighton,40.7023,-80.3677,United States,8287.0
Wachtendonk,51.4092,6.3378,Germany,8118.0
Hongwansi,38.8384,99.6159,China,8125.0
Bismark,52.6667,11.55,Germany,8256.0
Seiersberg,47.01,15.3989,Austria,7351.0
Tonnay-Charente,45.9436,-0.8914,France,8048.0
Boxford,42.6815,-71.0189,United States,8282.0
Guapuã,-20.3972,-47.4203,Brazil,8260.0
Ron Phibun,8.1722,99.8533,Thailand,8086.0
Liezen,47.5667,14.2333,Austria,8191.0
Montague,42.5549,-72.5177,United States,8279.0
Grottaminarda,41.0708,15.0597,Italy,8004.0
Paliano,41.8,13.05,Italy,8163.0
Mount Joy,40.1105,-76.5065,United States,8278.0
McRae-Helena,32.0635,-82.8968,United States,8277.0
Trinidad,37.175,-104.4908,United States,8276.0
Kenton,40.6448,-83.6095,United States,8276.0
Campo Florido,-19.7608,-48.5719,Brazil,8269.0
Bahnemīr,36.6639,52.7631,Iran,7906.0
Auby,50.4153,3.0544,France,7256.0
Racalmuto,37.4083,13.7347,Italy,8155.0
Carl Junction,37.1668,-94.5468,United States,8274.0
Bad Schmiedeberg,51.6881,12.7375,Germany,8222.0
Rakkestad,59.3731,11.4203,Norway,8255.0
Carnaúba dos Dantas,-6.5558,-36.595,Brazil,8239.0
Agira,37.65,14.5167,Italy,8222.0
Southeast Arcadia,27.1862,-81.8521,United States,8272.0
Sausset-les-Pins,43.3322,5.1139,France,7640.0
Kinderhook,42.4116,-73.6823,United States,8271.0
La Malbaie,47.65,-70.15,Canada,8271.0
Thedinghausen,52.9622,9.0208,Germany,8147.0
Boulemane,33.366,-4.733,Morocco,7104.0
Paw Paw,42.2147,-85.8918,United States,8270.0
Cachoeira Dourada,-18.4919,-49.475,Brazil,8254.0
Kiunga,-6.1167,141.3,Papua New Guinea,8265.0
Tidaholm,58.1794,13.9599,Sweden,8146.0
Lake City,33.8676,-79.7533,United States,8268.0
Buriti dos Montes,-5.3119,-41.0978,Brazil,8264.0
Ballancourt,48.5256,2.3856,France,7595.0
Ribeirão do Largo,-15.4589,-40.7389,Brazil,8260.0
Mataraca,-6.6008,-35.0508,Brazil,8219.0
Radcliffe on Trent,52.947,-1.04,United Kingdom,8205.0
Vobarno,45.641,10.5045,Italy,8112.0
San Sebastian,11.7,125.0167,Philippines,8057.0
Lanark,55.6749,-3.777,United Kingdom,8253.0
Skowhegan,44.7554,-69.6657,United States,8260.0
Fürstenzell,48.5225,13.3178,Germany,8157.0
Moengo,5.6167,-54.4,Suriname,8252.0
Erwin,42.138,-77.1415,United States,8259.0
Pudasjärvi,65.3583,27.0,Finland,8257.0
Courtry,48.9175,2.6031,France,6658.0
Krailling,48.1,11.4,Germany,7772.0
Colorado City,36.9774,-112.983,United States,8258.0
Oak Grove,39.0077,-94.1283,United States,8258.0
Karumai,40.3267,141.4606,Japan,8224.0
Biguglia,42.6183,9.4361,France,7902.0
La Penne-sur-Huveaune,43.2806,5.5158,France,6446.0
Pawling,41.5661,-73.5971,United States,8256.0
Romagnat,45.7294,3.1006,France,7793.0
Seuzach,47.5358,8.7294,Switzerland,7291.0
Kosterëvo,55.9333,39.6333,Russia,8216.0
Santa Bárbara,-19.9778,-42.14,Brazil,8181.0
Kiama,-34.6708,150.8542,Australia,7700.0
Shëngjin,41.8136,19.5939,Albania,8091.0
Dürnten,47.2789,8.8433,Switzerland,7518.0
Souk Khmis Bni Arouss,35.325,-5.6422,Morocco,8193.0
Cintruénigo,42.08,-1.805,Spain,8026.0
Moundsville,39.9221,-80.7422,United States,8252.0
Campoformido,46.0167,13.1667,Italy,7891.0
Villa di Serio,45.7217,9.735,Italy,6777.0
Pereiras,-23.0761,-47.9758,Brazil,8213.0
Claix,45.1197,5.6717,France,7921.0
Cumberland Hill,41.9736,-71.4605,United States,8249.0
Santana da Boa Vista,-30.8719,-53.115,Brazil,8242.0
Hanawa,36.9572,140.4097,Japan,8209.0
Sawang Wirawong,15.2417,105.0922,Thailand,8136.0
Schierling,48.8347,12.1397,Germany,8142.0
Warlingham,51.3095,-0.0574,United Kingdom,8036.0
San Giovanni Gemini,37.6292,13.6417,Italy,7947.0
Montecito,34.4382,-119.6286,United States,8245.0
Denison,42.016,-95.3528,United States,8244.0
Almirante,9.3,-82.4,Panama,8114.0
Pena Forte,-7.8289,-39.0769,Brazil,8226.0
Sirmione,45.4694,10.6061,Italy,8243.0
Locust Grove,33.3442,-84.1071,United States,8243.0
Buxton,43.6428,-70.5376,United States,8243.0
Half Moon,34.8298,-77.4591,United States,8243.0
Lugoff,34.2216,-80.6849,United States,8243.0
Vicchio,43.9333,11.4667,Italy,8183.0
Fuscaldo,39.4167,16.0333,Italy,8108.0
Costabissara,45.5833,11.4833,Italy,7658.0
Fort Mitchell,39.0459,-84.5563,United States,8241.0
Conewago,40.0657,-76.7932,United States,8241.0
Palmeirina,-9.0039,-36.3258,Brazil,8189.0
Möckmühl,49.3167,9.35,Germany,8078.0
Manhattan,41.4274,-87.9805,United States,8240.0
Honey Brook,40.0902,-75.8886,United States,8240.0
Sibilia,15.0,-91.6167,Guatemala,7954.0
Brooklyn,41.787,-71.9543,United States,8238.0
North Weeki Wachee,28.5591,-82.5537,United States,8238.0
Crowthorne,51.37,-0.792,United Kingdom,6711.0
Mammoth Lakes,37.6273,-118.99,United States,8235.0
Akranes,64.3167,-22.1,Iceland,7411.0
Bongaree,-27.0814,153.1633,Australia,6947.0
Meggen,47.0464,8.3744,Switzerland,7238.0
Bayabas,8.9667,126.2667,Philippines,8164.0
Millis,42.1693,-71.3626,United States,8233.0
Třeboň,49.0037,14.7707,Czechia,8150.0
Ruurlo,52.0833,6.45,Netherlands,8083.0
Oberkochen,48.7839,10.1053,Germany,7895.0
Johnstown,43.0073,-74.3755,United States,8230.0
Šlapanice,49.1687,16.7273,Czechia,7703.0
Le Mesnil-le-Roi,48.9281,2.1225,France,6292.0
Spotswood,40.3949,-74.392,United States,8228.0
Sychëvka,55.8253,34.2736,Russia,8220.0
Oulad Chbana,33.05,-7.3833,Morocco,8081.0
Haddam,41.4677,-72.5458,United States,8227.0
Waynesburg,39.8983,-80.1855,United States,8227.0
Langenargen,47.6,9.5417,Germany,7721.0
Shankoucun,28.0657,120.3143,China,8010.0
Kennett,39.8374,-75.6808,United States,8226.0
Irapuru,-21.5708,-51.345,Brazil,8187.0
Thomson,33.4666,-82.4992,United States,8225.0
Gattinara,45.6167,8.3667,Italy,7987.0
Irondale,33.4773,-84.36,United States,8224.0
Meghraoua,33.9322,-4.0456,Morocco,8204.0
Prim Decembrie,44.2881,26.06,Romania,7817.0
Renfrew,45.4717,-76.6831,Canada,8223.0
Neustadt,50.7333,11.75,Germany,8002.0
Hongmao,19.0258,109.6664,China,8153.0
Guénange,49.2978,6.1978,France,7341.0
Bruck an der Leitha,48.0255,16.779,Austria,7887.0
Düdingen,46.8461,7.1906,Switzerland,7961.0
Stornoway,58.209,-6.387,United Kingdom,8038.0
Novaya Ladoga,60.1,32.3,Russia,8203.0
Westlake Village,34.1369,-118.822,United States,8217.0
Hasselt,52.5908,6.0911,Netherlands,7960.0
San Daniele del Friuli,46.15,13.0167,Italy,7987.0
Mirleft,29.5782,-10.034,Morocco,8162.0
Passa Tempo,-20.6508,-44.4958,Brazil,8197.0
Harmelen,52.0894,4.9608,Netherlands,7884.0
Castle Shannon,40.3664,-80.0194,United States,8216.0
Catarina,11.9119,-86.0751,Nicaragua,7524.0
North Elba,44.2394,-73.9969,United States,8215.0
Coaldale,49.7333,-112.6167,Canada,8215.0
Rýmařov,49.9318,17.2718,Czechia,8081.0
Zhänibek,49.4221,46.8471,Kazakhstan,8212.0
Zavodske,50.4002,33.3908,Ukraine,8180.0
Chester,37.9199,-89.8259,United States,8213.0
Lipník nad Bečvou,49.5275,17.5863,Czechia,7953.0
Archidona,37.1,-4.3833,Spain,8168.0
Landeck,47.1333,10.5667,Austria,7725.0
Endirey,43.1681,46.6529,Russia,8105.0
Pagsanghan,11.9651,124.7213,Philippines,7945.0
Napoleon,41.3978,-84.1244,United States,8207.0
Vau i Dejës,42.0,19.6333,Albania,8117.0
Schömberg,48.7867,8.6442,Germany,7991.0
Willebadessen,51.6331,9.0331,Germany,8142.0
Komsomolsk,57.0333,40.3833,Russia,8189.0
Novi Sanzhary,49.3354,34.3162,Ukraine,8179.0
Upper Saddle River,41.0633,-74.0986,United States,8205.0
Chinique,15.0411,-91.0269,Guatemala,8009.0
Melqa el Ouidane,34.5667,-3.0167,Morocco,8176.0
Donges,47.3231,-2.0761,France,8038.0
Chantada,42.6167,-7.7667,Spain,8157.0
Mahopac,41.3684,-73.7401,United States,8203.0
Tarfaya,27.9133,-12.9317,Morocco,8027.0
Temperance,41.7653,-83.5755,United States,8201.0
Maxdorf,49.4819,8.29,Germany,7218.0
Corella,42.1147,-1.7867,Spain,8100.0
Oberlin,41.2857,-82.2197,United States,8199.0
Thaon-les-Vosges,48.2506,6.42,France,7553.0
Taourga,36.7938,3.9463,Algeria,7882.0
High Ackworth,53.6408,-1.3364,United Kingdom,7049.0
Arnstein,49.9667,9.9833,Germany,8125.0
Motavita,5.5772,-73.3672,Colombia,8067.0
Černošice,49.9602,14.3199,Czechia,7382.0
Reusel,51.3617,5.1631,Netherlands,8030.0
Vineuil,47.5806,1.3725,France,7845.0
Twin Lakes,39.8229,-105.0036,United States,8196.0
Lake Norman of Catawba,35.5995,-80.984,United States,8196.0
Jefferson City,36.1197,-83.4838,United States,8194.0
Country Club Estates,31.2113,-81.4622,United States,8194.0
Lysianka,49.2542,30.8207,Ukraine,8161.0
Kirawsk,53.2686,29.4736,Belarus,8178.0
Kvasyliv,50.5569,26.2675,Ukraine,8117.0
Harefield,51.6034,-0.478,United Kingdom,7399.0
Rhoon,51.8667,4.4333,Netherlands,7004.0
Kenilworth,40.6781,-74.2889,United States,8191.0
Éguilles,43.5686,5.3542,France,7957.0
Carboneras,36.9992,-1.8922,Spain,8105.0
Chiaramonte Gulfi,37.0333,14.7,Italy,8126.0
Bad Herrenalb,48.8006,8.4408,Germany,7948.0
Ercsi,47.2496,18.891,Hungary,8065.0
Loppi,60.7181,24.4417,Finland,8175.0
Albarradas,17.0667,-96.2,Mexico,7965.0
Krasnopillya,50.7732,35.2717,Ukraine,8165.0
Beauzelle,43.6653,1.3775,France,6676.0
Fifi,34.95,-5.25,Morocco,8104.0
Jesteburg,53.3078,9.9542,Germany,7903.0
Corumbaíba,-18.1419,-48.5619,Brazil,8181.0
Bedekovčina,46.0333,16.0,Croatia,8079.0
Gleizé,45.9892,4.6969,France,7470.0
Schroeppel,43.265,-76.2748,United States,8184.0
Thuir,42.6319,2.7564,France,7792.0
Caccamo,37.9333,13.6667,Italy,8139.0
Gränichen,47.3583,8.0997,Switzerland,7733.0
Porto de Pedras,-9.1578,-35.295,Brazil,8151.0
Uribe,3.2408,-74.3536,Colombia,8180.0
Burgos,16.525,120.4583,Philippines,8067.0
Mikasa,43.2458,141.8756,Japan,8153.0
Cortlandville,42.5892,-76.1615,United States,8180.0
Ellsworth,44.5847,-68.4875,United States,8180.0
Wedgefield,28.4847,-81.0808,United States,8180.0
Luisant,48.4317,1.4764,France,6673.0
Campomarino,41.9567,15.0344,Italy,8074.0
Itamarati,-6.425,-68.2528,Brazil,8179.0
Ergoldsbach,48.6833,12.2,Germany,8036.0
Clanwilliam,-32.1786,18.8911,South Africa,7674.0
Vrútky,49.1117,18.9236,Slovakia,7760.0
Nova Fátima,-23.4319,-50.5639,Brazil,8147.0
Vetschau/Spreewald,51.7831,14.0667,Germany,8103.0
Teuchern,51.1167,12.0167,Germany,8077.0
Monona,43.054,-89.3334,United States,8175.0
Grumello del Monte,45.6333,9.8667,Italy,7427.0
South Londonderry,40.2424,-76.5432,United States,8174.0
Verkhnyaya Khava,51.8406,39.9414,Russia,8154.0
West Thurrock,51.4836,0.282,United Kingdom,7795.0
Manāli,32.2044,77.17,India,8096.0
Kef el Rhar,34.5329,-4.2941,Morocco,8104.0
Fresnes-sur-Escaut,50.4336,3.5769,France,7532.0
Major Vieira,-26.3678,-50.3278,Brazil,8156.0
Center Line,42.4805,-83.0274,United States,8171.0
Venice Gardens,27.0694,-82.4054,United States,8171.0
Domneşti,44.3979,25.9175,Romania,7910.0
Pismo Beach,35.1484,-120.6492,United States,8168.0
Beebe,35.0712,-91.8996,United States,8168.0
Bramcote,52.934,-1.242,United Kingdom,7270.0
Isle,45.8042,1.2264,France,7779.0
Milliken,40.3115,-104.8561,United States,8164.0
Montorio al Vomano,42.5833,13.6333,Italy,8013.0
Black Mountain,35.6142,-82.3275,United States,8162.0
Cenes de la Vega,37.15,-3.5333,Spain,8153.0
Hettange-Grande,49.4058,6.1531,France,7689.0
Charnay-lès-Mâcon,46.3092,4.7844,France,7559.0
Dzidzantun,21.2472,-89.0417,Mexico,8119.0
Siret,47.95,26.06,Romania,7976.0
San Miguel Quetzaltepec,16.9667,-95.8167,Mexico,8119.0
Kerikeri,-35.2244,173.9514,New Zealand,7850.0
Pasching,48.2589,14.2028,Austria,7552.0
Arico el Nuevo,28.1904,-16.4977,Spain,8111.0
Belene,43.6456,25.1258,Bulgaria,8122.0
Crestwood Village,39.9568,-74.3524,United States,8155.0
Todos Santos,23.4486,-110.2233,Mexico,6485.0
Cellole,41.2,13.85,Italy,7937.0
Imi n-Tlit,31.2156,-9.5461,Morocco,8057.0
El Divisadero,13.6,-88.05,El Salvador,8021.0
Neuves-Maisons,48.6161,6.1036,France,6653.0
Venhuizen,52.6624,5.2,Netherlands,7828.0
Niagara,43.1154,-78.981,United States,8151.0
Tavullia,43.898,12.7532,Italy,7961.0
Los Santos de Maimona,38.4489,-6.3839,Spain,8075.0
Watton,52.5713,0.8259,United Kingdom,7202.0
Meadow Lakes,61.638,-149.608,United States,8149.0
Selters,50.35,8.2667,Germany,7952.0
Sögel,52.85,7.5167,Germany,8003.0
Pedreguer,38.7933,0.0342,Spain,7881.0
Center Moriches,40.8015,-72.796,United States,8147.0
Litchfield,41.7413,-73.1931,United States,8147.0
Portugal Cove-St. Philip's,47.6272,-52.8506,Canada,8147.0
Vale do Paraíso,-10.4478,-62.1342,Brazil,8138.0
Beeskow,52.1667,14.25,Germany,8042.0
Tarutyne,46.1846,29.1495,Ukraine,8125.0
Port Jefferson,40.9465,-73.0579,United States,8145.0
Middleport,38.9948,-82.0643,United States,8145.0
Eaton,39.7506,-84.6343,United States,8145.0
Heino,52.4358,6.2339,Netherlands,7930.0
Pisogne,45.8108,10.1081,Italy,7982.0
Beloslav,43.1892,27.705,Bulgaria,8017.0
Guarani das Missões,-28.1408,-54.5578,Brazil,8115.0
Tuskegee,32.4395,-85.7139,United States,8142.0
Quinchao,-42.5333,-73.4167,Chile,8088.0
Breda di Piave,45.7245,12.331,Italy,7835.0
Bonsecours,49.4278,1.1278,France,6429.0
Roquetas,40.8206,0.5025,Spain,8079.0
Zorra,43.15,-80.95,Canada,8138.0
Daun,50.1986,6.8319,Germany,7974.0
Soustons,43.7514,-1.3294,France,8056.0
Ephrata,47.3122,-119.534,United States,8136.0
Rockwood,37.463,-77.5744,United States,8136.0
Kindberg,47.5044,15.4489,Austria,8047.0
Canton,40.1991,-80.3009,United States,8134.0
Nagykovácsi,47.58,18.88,Hungary,7850.0
Fehérgyarmat,47.985,22.5169,Hungary,7981.0
Neuendettelsau,49.2667,10.7667,Germany,7899.0
Bystřice nad Pernštejnem,49.523,16.2615,Czechia,7982.0
Vorselaar,51.2019,4.7717,Belgium,7848.0
Leesville,31.1397,-93.2741,United States,8132.0
Cosalá,24.4125,-106.6917,Mexico,6577.0
Péronne,49.9322,2.9364,France,7595.0
Oradell,40.9562,-74.0314,United States,8131.0
Kitimat,54.0,-128.7,Canada,8131.0
Minnetrista,44.9356,-93.7103,United States,8130.0
Templeton,42.5686,-72.0736,United States,8130.0
Merrow,51.2463,-0.5279,United Kingdom,8036.0
Tarouca,41.0167,-7.7833,Portugal,8048.0
Gering,41.8275,-103.6649,United States,8128.0
Manhush,47.05,37.3,Ukraine,8127.0
Sanctuary Point,-35.1036,150.6267,Australia,7225.0
Levico Terme,46.0167,11.3,Italy,8000.0
Kyabram,-36.3167,145.05,Australia,7321.0
Bad Endbach,50.75,8.5,Germany,7928.0
Guimarânia,-18.8439,-46.7928,Brazil,8105.0
Sidi ’Ali Bou Aqba,34.8167,-3.7286,Morocco,8083.0
Shelburne,44.0833,-80.2,Canada,8126.0
Adams,42.6269,-73.1187,United States,8125.0
Bagnes,46.0833,7.2167,Switzerland,8096.0
Serra Riccò,44.5078,8.936,Italy,7826.0
Bassens,44.9033,-0.5169,France,7404.0
Villanueva del Arzobispo,38.1667,-3.0,Spain,8078.0
Gongogi,-14.3219,-39.465,Brazil,8082.0
Iraí,-27.1939,-53.2508,Brazil,8078.0
Monts,47.2747,0.6428,France,7835.0
Leão,-30.1269,-52.0478,Brazil,8103.0
Tricesimo,46.15,13.2167,Italy,7687.0
Alnwick,55.4134,-1.7069,United Kingdom,8116.0
Harrison,35.1276,-85.1464,United States,8121.0
Healesville,-37.6561,145.5139,Australia,7461.0
Medyn,54.9667,35.8667,Russia,8109.0
Gratkorn,47.1356,15.3392,Austria,7892.0
Bad Lausick,51.1447,12.6453,Germany,8005.0
Kennedy,40.4767,-80.1028,United States,8119.0
Medebach,51.1972,8.7069,Germany,8055.0
Remiremont,48.0169,6.59,France,7691.0
Hazard,37.2583,-83.1977,United States,8118.0
Summit Park,40.7432,-111.5814,United States,8118.0
Ponte Alta do Tocantins,-10.7439,-47.5358,Brazil,8116.0
Gray,43.8877,-70.3494,United States,8117.0
Vidreras,41.7889,2.7793,Spain,7951.0
Nor Kharberd,40.0892,44.4778,Armenia,8000.0
Cherry Valley,33.9797,-116.9694,United States,8115.0
Untersiggenthal,47.502,8.2538,Switzerland,7240.0
Omak,48.4228,-119.5159,United States,8114.0
Vandenberg Village,34.7111,-120.4623,United States,8114.0
Vityazevo,44.9833,37.2667,Russia,7936.0
West Dundee,42.0985,-88.3073,United States,8113.0
Loreggia,45.6,11.95,Italy,7708.0
Totnes,50.432,-3.684,United Kingdom,8076.0
Blandon,40.4446,-75.8799,United States,8111.0
San Esteban Sasroviras,41.495,1.8744,Spain,7696.0
El Meghassine,34.0142,-5.4619,Morocco,8001.0
Winterbach,48.7992,9.48,Germany,7660.0
Borgonovo Val Tidone,45.0167,9.45,Italy,7952.0
Duvall,47.7354,-121.9726,United States,8107.0
Serra Negra do Norte,-6.6658,-37.3969,Brazil,8092.0
Saint-Affrique,43.9583,2.8864,France,8034.0
Yaremche,48.4536,24.5564,Ukraine,8094.0
Laihia,62.9764,22.0111,Finland,8090.0
Collier,40.3991,-80.132,United States,8106.0
Ayer,42.5628,-71.5718,United States,8106.0
Oederan,50.8617,13.1672,Germany,8002.0
Mezguitem,34.5019,-3.6428,Morocco,8087.0
Solosuchiapa,17.4,-93.0167,Mexico,8082.0
Ananiv,47.7225,29.96,Ukraine,8077.0
Vinton,37.2746,-79.8887,United States,8104.0
Gurjaani,41.7444,45.8,Georgia,8024.0
Olvera,36.9344,-5.2597,Spain,8062.0
Kawerau,-38.0847,176.6996,New Zealand,7750.0
Notre-Dame-de-Bondeville,49.4883,1.0483,France,6990.0
Wissous,48.7308,2.3272,France,7301.0
Joshua,32.458,-97.3849,United States,8101.0
Livádia,34.9551,33.6273,Cyprus,7177.0
Melton,-37.6833,144.5833,Australia,8069.0
Peixe-Boi,-1.1919,-47.3139,Brazil,8081.0
Clausthal,51.8036,10.3331,Germany,7741.0
Kirchheimbolanden,49.6664,8.0117,Germany,7802.0
Oak Hill,37.9844,-81.1277,United States,8098.0
Santa Cruz do Monte Castelo,-22.9528,-53.2969,Brazil,8092.0
Burpengary,-27.1442,153.0,Australia,6433.0
Herrieden,49.233,10.5064,Germany,7999.0
Hadfield,53.46,-1.97,United Kingdom,6305.0
Monument,39.0735,-104.8467,United States,8097.0
Hopkinton,41.4782,-71.7538,United States,8097.0
Reilingen,49.2947,8.5692,Germany,7630.0
Turbigo,45.5333,8.7333,Italy,7246.0
Bösel,53.0058,7.9542,Germany,8016.0
Monachil,37.1319,-3.5389,Spain,8007.0
Orizânia,-20.5058,-42.21,Brazil,8079.0
Algermissen,52.2544,9.9711,Germany,7874.0
Croton-on-Hudson,41.2005,-73.9002,United States,8095.0
Zapadnaya Dvina,56.2667,32.0833,Russia,8089.0
Saint-Julien-les-Villas,48.2714,4.0975,France,6801.0
Bellevue,41.2743,-82.8394,United States,8094.0
Briarcliff Manor,41.14,-73.844,United States,8094.0
Sodus,43.2199,-77.0516,United States,8094.0
Olonets,60.9833,32.9667,Russia,8091.0
Târgu Cărbuneşti,44.9583,23.5064,Romania,8034.0
Carmignano di Brenta,45.6333,11.7,Italy,7576.0
Alliance,42.1025,-102.8766,United States,8092.0
Wickenburg,33.9837,-112.7668,United States,8092.0
Heimberg,46.7831,7.5997,Switzerland,6827.0
Sterling,42.4412,-71.773,United States,8091.0
Allegheny,40.6151,-79.6439,United States,8091.0
Reppenstedt,53.25,10.3531,Germany,7581.0
Kunszentmárton,46.84,20.29,Hungary,8034.0
Moraújo,-3.4669,-40.6808,Brazil,8070.0
Teteringen,51.6086,4.8206,Netherlands,6695.0
Pinoso,38.4033,-1.0422,Spain,8025.0
Trévoux,45.9408,4.775,France,6882.0
Valencina de la Concepción,37.4167,-6.0667,Spain,7776.0
Selah,46.6482,-120.539,United States,8087.0
Tafraoutane,30.7047,-8.8819,Morocco,7999.0
Écouen,49.0186,2.3811,France,7145.0
Vista Alegre do Alto,-21.1708,-48.6289,Brazil,8002.0
Kushuhum,47.7106,35.2192,Ukraine,8032.0
Hammerfest,70.6634,23.6821,Norway,8073.0
Pedraza,10.1886,-74.9156,Colombia,8066.0
Shorewood,44.9033,-93.5903,United States,8084.0
Languidic,47.8333,-3.1578,France,8010.0
Bruchmühlbach-Miesau,49.3861,7.4408,Germany,7793.0
Agerola,40.6333,14.55,Italy,7695.0
Saint-Hippolyte,45.93,-74.02,Canada,8083.0
Califórnia,-23.65,-51.355,Brazil,8069.0
Postbauer-Heng,49.3028,11.35,Germany,7767.0
Helena Valley West Central,46.6634,-112.0604,United States,8082.0
Águas da Prata,-21.9369,-46.7169,Brazil,8025.0
Applewood,39.7524,-105.1605,United States,8081.0
Jackson,39.9057,-76.8796,United States,8081.0
Aguelhok,19.4614,0.8589,Mali,8080.0
Cologne,45.5849,9.9434,Italy,7534.0
Soisy-sur-Seine,48.6469,2.4522,France,7235.0
Yungay,-9.1389,-77.7444,Peru,8000.0
Kronenwetter,44.8164,-89.5807,United States,8079.0
Schweich,49.82,6.7522,Germany,7827.0
Publier,46.3878,6.5442,France,7264.0
Dzyatlava,53.45,25.4,Belarus,8061.0
Maravilhas,-19.5158,-44.6758,Brazil,8046.0
Saint-Priest-en-Jarez,45.4742,4.3781,France,6092.0
Gilberts,42.1096,-88.3716,United States,8076.0
Bargersville,39.5412,-86.2004,United States,8076.0
Avella,40.96,14.6014,Italy,7810.0
Colico,46.1333,9.3667,Italy,7853.0
Treuen,50.5425,12.3022,Germany,7894.0
Sacrofano,42.1,12.45,Italy,7799.0
Hampton,33.3835,-84.2855,United States,8073.0
Sudden Valley,48.7199,-122.3468,United States,8072.0
Freisen,49.5493,7.252,Germany,7907.0
Campo do Tenente,-25.9778,-49.6828,Brazil,8045.0
Hollymead,38.1266,-78.4386,United States,8071.0
Rockmart,34.0103,-85.0441,United States,8071.0
Týn nad Vltavou,49.2235,14.4206,Czechia,7887.0
Sankt Andrä vor dem Hagenthale,48.3278,16.2094,Austria,7870.0
Valmaseda,43.1958,-3.1928,Spain,7722.0
Monte do Carmo,-10.7628,-48.1089,Brazil,8066.0
Schellerten,52.1667,10.0833,Germany,7968.0
Lake Carmel,41.4612,-73.6681,United States,8067.0
Lockwood,45.8199,-108.4072,United States,8066.0
Wyoming,45.3365,-92.9766,United States,8066.0
Montreuil-Juigné,47.5283,-0.6119,France,7521.0
Semenivka,52.1772,32.5797,Ukraine,8052.0
Jockgrim,49.095,8.2783,Germany,7471.0
Beynes,48.8564,1.8728,France,7651.0
Lake Dallas,33.1277,-97.0234,United States,8063.0
Banayoyo,17.2333,120.4833,Philippines,7748.0
Sampedor,41.7836,1.8392,Spain,7604.0
Pravia,43.4833,-6.1,Spain,7984.0
Bloomingdale,41.03,-74.3319,United States,8061.0
Schoonebeek,52.6617,6.8831,Netherlands,7747.0
Rothenburg,47.0939,8.2717,Switzerland,7571.0
Arévalo,41.0667,-4.7167,Spain,7960.0
Manziana,42.1333,12.1333,Italy,7737.0
Ramstein-Miesenbach,49.4461,7.5547,Germany,7876.0
Maracalagonis,39.2862,9.2289,Italy,7980.0
Rolling Hills Estates,33.7783,-118.3509,United States,8058.0
Tapiraí,-23.9639,-47.5069,Brazil,8047.0
El Metline,37.2454,10.0498,Tunisia,7370.0
Moirans,45.325,5.5644,France,7675.0
Tamási,46.6167,18.3,Hungary,7986.0
Uckange,49.3025,6.1553,France,6829.0
Lisses,48.5978,2.4264,France,7350.0
Bestensee,52.25,13.65,Germany,7850.0
South Cleveland,35.1097,-84.9097,United States,8056.0
Casteltermini,37.5417,13.6453,Italy,7976.0
Willits,39.4047,-123.3494,United States,8055.0
Clinton,40.1468,-88.9633,United States,8055.0
Kottingbrunn,47.9519,16.2292,Austria,7417.0
Chişineu Criş,46.5225,21.5158,Romania,7987.0
Clisson,47.0869,-1.2836,France,7399.0
Willerby,53.7633,-0.4504,United Kingdom,7940.0
Námestovo,49.41,19.48,Slovakia,7876.0
Melnikovo,56.55,84.0667,Russia,8048.0
Skiatook,36.3694,-95.9819,United States,8052.0
Alpestre,-27.2489,-53.035,Brazil,8027.0
Decorah,43.3015,-91.7844,United States,8051.0
Itanagra,-12.2628,-38.0419,Brazil,8034.0
Elsterwerda,51.4578,13.5239,Germany,7856.0
Iepê,-22.6606,-51.0761,Brazil,8036.0
Ascurra,-26.955,-49.3758,Brazil,7978.0
Clydach,51.69,-3.91,United Kingdom,7503.0
Brookhaven,39.8715,-75.3918,United States,8049.0
Macaubal,-20.8058,-49.9639,Brazil,8033.0
Delligsen,51.9412,9.8027,Germany,7832.0
Diamondhead,30.3791,-89.3708,United States,8048.0
Åkrehamn,59.2603,5.1856,Norway,7873.0
Candelo,45.5478,8.1069,Italy,7548.0
Floresville,29.14,-98.163,United States,8045.0
Bedminster,40.6693,-74.6824,United States,8045.0
Ripley,35.7449,-89.5358,United States,8045.0
Wintzenheim,48.0731,7.29,France,7642.0
Chardon,41.5803,-81.2082,United States,8044.0
Lancaster,42.4817,-71.6808,United States,8044.0
Morehead,38.1906,-83.4467,United States,8044.0
Langres,47.8625,5.3331,France,7699.0
Arazane,30.5035,-8.6064,Morocco,7999.0
Küps,50.1933,11.2728,Germany,7823.0
